url,news,Type
https://www.larepublica.co/redirect/post/3214403,La mayoría de los principales mercados internacionales operan a la baja este lunes ante el avance de la variante delta del covid19.Además es una semana clave en Estados Unidos ya que los inversionistas esperan que se publiquen datos relativos a la inflación. Mientras que el Índice de Precios al Consumidor será publicado el miércoles el Índice de Precios al Productor saldrá el jueves.Creo que las claves para la semana van a ser tanto el IPC como el PPI. Obtenemos algunos datos de inflación para los consumidores y para las empresas. Esos serán vigilados de cerca. También se reclama el desempleo dijo el estratega jefe de inversiones de State Street Global Advisors Michael Arone a CNBC.De este modo en Wall Street los futuros del Dow Jones caen 030 mientras que los del SP 500 pierden 014 y los del Nasdaq ganan 017.Por otro lado en Europa el avance de la variante Delta está afectando a los indicadores bursátiles ya que el temor a su expansión golpea al petróleo Brent.Así en el viejo continente el Ftse 100 del Reino Unido encabeza las bajas con un retroceso de 031 seguido por el Ibex 35 español que tiene una caída de 018. En tanto el DAX alemán y el CAC 40 francés sufren de leves variaciones negativas de 009 y 002 respectivamente. El Euro Stoxx 50 se desacopla de sus pares y sube 010.En Asia la sesión fue positiva. El CSI 300 chino escaló 130 el Shangai Compo subió 105 y el Hang Seng de Hong Kong ganó 040. El Nikkei 225 japonés logró expandirse en 033.,Macroeconomia
https://www.bbva.com/es/podcast-vision-de-la-transformacion-agile-por-ricardo-forcano/,"En este 'podcast' de 'Píldoras Agile', Ricardo Forcano habla sobre la transformación Agile en las organizaciones: los orígenes de la transformación en BBVA, palancas imprescindibles para el éxito, obstáculos y principales retos y cómo ve el futuro de la agilidad empresarial.
Innovación
‘La red de aprendizaje’, una guía de transformación digital para empresas inspirada en BBVA, plasma las lecciones aprendidas por su autor, Ricardo Forcano, en sus diez años de carrera en el banco, donde ejerció distintos puestos ligados a la transformación del Grupo. Este libro “servirá al lector para reflexionar sobre potenciales mejoras a sus propios procesos de cambio”, destaca en el prólogo Carlos Torres Vila, presidente de BBVA.
Todos los capítulos de BBVA ‘Podcast’ los podrás encontrar en las siguientes plataformas: iVoox, Apple Podcast, Spotify, Google Podcast y en bbva.com.",Innovacion
https://www.larepublica.co/redirect/post/3251566,Bain  Company es una consultora global  con fuerte participación en la implementación del Open Banking en Brasil. A propósito del reciente anuncio del Ministerio de Hacienda y Crédito Público Antonio Cerqueiro socio de la empresa para América Latina habló sobre los retos y oportunidades del país en esta tendencia.Cuál es su aporte en las iniciativas de Open Banking de la regiónEn Brasil la regulación de Open Banking entró en vigor este año y está programada para ser efectiva entre 2021 y 2022. Hay mucha demanda del sistema financiero no solo para ver qué hacen para cumplir con la regulación sino para definir un plan estratégico para aprovechar las oportunidades que surgen con esta innovación.Qué están haciendo en ColombiaHemos estado acompañando a las empresas en su recuperación después de la pandemia. Estamos trabajando en la mayoría de los sectores energía consumo y financiero ayudando a crear estrategias de rentabilidad crecimiento búsqueda de oportunidades y de talento humano.Qué podrán hacer los bancos con el Open BankingEl Open Banking permite que haya más jugadores de diferentes naturalezas integrando sus servicios y la información para ofrecerle una experiencia al cliente mucho más integral una oferta financiera más competitiva y adecuada a sus necesidades específicas. Los bancos a través del Open Banking van a poder entender el comportamiento de los clientes en todas las instituciones financieras con las que puedan tener una relación. A partir de eso podrán hacer una oferta personalizada a las necesidades de flujo de caja y capital podrán hacer recomendaciones de productos y líneas de crédito más interesantes y con precios más competitivos. Además los bancos no se tendrían que restringir su oferta de productos también podrían ofrecer los productos de otros bancos si hay otra mejor oferta para el usuario.Qué podrán hacer los consumidores dentro de esta tendenciaPermite simplificar algunos procesos cuando los clientes van a abrir una cuenta y ya tienen otras cuentas en otras instituciones financieras a través del Open Banking el proceso se vuelve mucho más fácil. De otro lado todos los productos que no sean financieros se pueden acoplar a una oferta financiera o al contrario tener productos financieros acoplados a aplicativos que no son financieros. Por ejemplo hacer pagos a contactos en aplicativos de mensajería instantánea sin necesidad de entrar a la app del banco.Qué se debe tener en cuenta para trabajar en la regulación del Open BankingIdentificamos que hay cuatro grandes pilares para que el Open Banking sea exitoso. El primero es la estandarización de datos y de las API si esto no se hace es muy difícil que se pueda hacer una integración compartir la información se complica y no se desarrolla todo su potencial. El segundo es que haya una participación completa del sector en algunas economías solo se obliga a los grandes bancos a participar. Si los otros participantes solo se conectan y se benefician de esto pero no retroalimentan su información se crean asimetrías de información y bloqueos lo que genera que los grandes bancos tampoco quieran compartir su información. El tercer punto es la seguridad de la información que pasa por garantizar al usuario que el proceso se da de manera segura y que después no será tratada su información para lo que no debería ser. Acá entra a jugar la ley de Habeas Data y los procesos de autenticación esto tiene dos lados si se es muy riguroso con las barreras de confirmación esto termina siendo un freno para que la gente autorice el uso de sus datos hay que tener un equilibrio entre el proceso seguro y fácil. El último pilar es la innovación para darle más oportunidades a fintech y a grandes empresas de tecnología para que participen en el mercado.Cuánto puede tardar la regulación e implementación del Open BankingLo ideal es que se hagan grupos de diferentes actores financieros y no financieros para que se generen discusiones a partir de las buenas prácticas para implementar el Open Banking. Este proceso podría tomar entre uno y dos años pero cada país vive su proceso diferente.El Ministerio de Hacienda dio luz verde a la regulación de la banca abiertaEn el marco de la apertura del Congreso de Acceso a Servicios Financieros y Medios de Pago de la Asociación Bancaria y de Entidades Financieras de Colombia Asobancaria el ministro de Hacienda y Crédito Público José Manuel Restrepo expresó que Colombia será la tercera economía de la región después de Brasil y México en establecer una regulación en Open Finance. El objetivo de la cartera es promover la entrada de nuevos jugadores al sistema nacional lo que al final se traducirá en mayor inclusión financiera.,Regulaciones
https://www.larepublica.co/redirect/post/3266312,Durante la Convención Bancaria en Cartagena el presidente de Davivienda Efraín Forero se refirió a la importancia de su alianza con Rappi y anunció que surgirá una nueva entidad financiera Rappi Bank de la cual ambos serán accionistas. El objetivo es entregar crédito a todos los colombianos.Esta nueva entidad financiera explicó surge de Rappi Pay que a octubre de 2021 reportó 760.000 clientes y más de 100.000 tarjetas de crédito entregadas.Para marzo de 2020 casi un año después del nacimiento de RappiPay la plataforma ya ha facturado más de 145.000 millones y logrado atraer a más de 500.000 usuarios.Con la inclusión financiera de los colombianos como meta Forero también resaltó la importancia de Daviplata que ya cuenta con 1345 millones de clientes en Colombia.A través de Daviplata ofreceremos perfiles para que los emprendedores puedan ser mucho mejores contectándolos para que tengan mejor acceso al crédito. En Latinoamérica solo estamos detrás de Nubank en número de clientes agregó.En Latinoamérica Nubank tiene 40 millones de usuarios seguidos por la plataforma digital colombiana.El presidente de Davivienda también manifestó que en materia de Pyme deben construirse rieles para llegar con mejor capacidad de la mano de la tecnología a las poblaciones en Colombia.,Alianzas
https://www.larepublica.co/redirect/post/3063310,Colombia ha estado a la vanguardia del desarrollo regulatorio para la naciente industria del cannabis medicinal en Latino América. Desde la expedición del marco regulatorio contenido principalmente en la Ley 1787 de 2016 y el Decreto 613 de 2017 la inversión privada ha mostrado gran interés dado que según varios conocedores Colombia tiene el potencial para un desarrollo exitoso de esta nueva industria.Tras la encuesta de caracterización desarrollada por Fedesarrollo en 2019 se identificaron ventajas competitivas del país entre las cuales se encuentran los bajos costos laborales el clima la luminosidad de 12 horas diarias y la experiencia productiva relevante vinculada a la floricultura y a la industria farmacéutica. Así pues la apuesta sobre el desarrollo de la industria podría presentar un potencial exportador prometedor de aproximadamente de US800 millones en los próximos cinco años.El interés desatado por la industria del cannabis medicinal en Colombia es palpable. En los últimos 3 años más de 600 licencias de distintas modalidades han sido concedidas y se han desarrollado inversiones por más de US400 millones. No obstante ese gran potencial así como las cuantiosas inversiones que se han producido pueden verse comprometidas por no pocos obstáculos que están afectando la viabilidad de la industria favoreciendo así oportunidades de inversiones en países vecinos.Las trabas que afectan a la industria del cannabis en Colombia no son menores y superarlas exigirá la voluntad y determinación del Gobierno Nacional. Pese a la viabilidad legal los inversionistas y empresarios se enfrentan a varias dificultades entre las cuales se encuentran el difícil acceso a servicios financieros las trabas para la exportación y para la concesión de cupos de manera ágil y eficiente por parte de las autoridades competentes la incertidumbre regulatoria y la falta de voluntad política para apoyar a la industria por parte del Gobierno Nacional. Todos estos cuellos de botella están asfixiando a las empresas y a su vez Colombia está perdiendo una gran oportunidad para el desarrollo de una industria que podría aportarle a la economía del país grandes beneficios en materia de generación de empleo innovación y desarrollo y diversificación de exportaciones.Teniendo presente estas dificultades de la industria quisiera detenerme en una en particular la prohibición de exportar flor seca con fines comerciales contenida en el Decreto 780 de 2016. Esta prohibición constituye una gran amenaza para el desarrollo de la industria en el corto plazo pues sitúa a Colombia en una posición desventajosa frente a países como Ecuador Perú Uruguay o México. Los desarrollos regulatorios de estos países están evitando incurrir en los problemas que tiene la regulación colombiana para ofrecer un mejor entorno para las inversiones.Es importante tener presente que el mercado de la flor seca podría ser una gran oportunidad exportadora en el corto plazo para un país como Colombia. En el mercado retail la flor seca representa el 53 de las ventas en Alemania país que constituye aproximadamente el 75 del mercado europeo de cannabis medicinal y que actualmente depende en un 100 de importaciones.En otros países como Canadá o los Estados Unidos la venta de flor seca representa el 73 y 40 de las ventas totales respectivamente.Así pues sólo resta preguntarse si Colombia y en particular el Gobierno Nacional va a desaprovechar la oportunidad que se nos presenta para materializar en el corto plazo el potencial exportador que ofrece la industria del cannabis medicinal Permitir la exportación de flor seca con fines comerciales representaría mayores ingresos que a su vez contribuiría a la diversificación de exportaciones la generación de divisas y la creación de nuevos empleos que tanto se necesita la para la reactivación económica del país.Acá tenemos una gran oportunidad para la economía del país y desaprovecharla además de afectar la apuesta hecha por la industria en Colombia permitirá a otros países recoger los frutos que nuestra ceguera no nos permitirá potencializar.,Regulaciones
https://www.larepublica.co/redirect/post/3307860,Este martes 22 de febrero se realizará el primer Congreso de Aliadas agremiación que agrupa 31 asociaciones del sector empresarial y económico en Colombia. Esta alianza fue constituida el 5 de octubre de 2021 inicialmente con 16 gremios y hasta el día de hoy prácticamente se ha duplicado en número de miembros.La agrupación reporta haber generado más de 35 millones de empleos desde su fundación y ha logrado reunir aproximadamente a 6.000 empresas generando así espacios para la diversidad liderados por más de 500 empresarios los cuales estarán presentes hoy en el evento.Este es el primer evento que reúne a los 31 gremios que conforman esta gran alianza y marcará un hito para construir propuestas claras que aporten al país afirmó Ana Karina Quessep Alcove presidente ejecutiva de Bpro. Infraestructura tecnológica y transformación digital talento y empleabilidad sostenibilidad y cambio climático regulación y estabilidad jurídica y perspectivas tributarias son los cinco temas a analizar en cuanto al desarrollo económico y sobre los cuales se plantearán soluciones de cara a 2022.Adicionalmente se espera la asistencia de siete candidatos a la presidencia Gustavo Petro Federico Gutiérrez Óscar Iván Zuluaga Alejandro Gaviria Juan Manuel Galán Ingrid Betancourt y David Barguil quienes sostendrán un debate para esclarecer sus propuestas sobre los ejes temáticos estipulados en la agenda. María Claudia Lacouture Directora Ejecutiva de la Cámara de Comercio Colombo Americana AmCham Colombia y presidenta de Aliadas enfatizó la importancia de este Congreso.Lo que se busca es analizar la coyuntura nacional los aspectos económicos que afectan al desarrollo del país y presentar y complementar las propuestas de los 31 gremios y asociaciones aliadas en las cinco temáticas que tenemos. Queremos que se dé también una reflexión desde la perspectiva empresarial sobre el momento político que vive la nación en la antesala de las elecciones legislativas y presidenciales . Es por ello que vamos a realizar también un debate presidencial y transmitir las propuestas de los candidatos a todos los colombianos sostuvo Lacouture.Así mismo Lacouture reconoció la importancia de mantener una hoja de ruta sustentada desde el análisis empresarial de cara al nuevo gobierno. Queremos que esto no sea solamente un punto que se haga en este Congreso queremos que sea un punto constante de trabajo y de seguimiento. Aproximadamente en 15 días a partir de hoy vamos a tener un documento muy robusto que nos va a permitir una complementación y un mayor enriquecimiento de las propuestas que Aliadas está llevando a esta discusión y que vamos a empezar a compartir con los candidatos y posteriormente a presentar al nuevo gobierno puntualizó.,Alianzas
https://www.larepublica.co/redirect/post/3234774,Las comisionistas de bolsa registraron ganancias por 99.966 millones en julio una cifra 501 menor frente al mismo mes del año pasado cuando reportaron 105.247 millones.Valores Bancolombia fue la firma con las utilidades más altas al registrar 26.787 millones en julio. Le siguió Credicorp Capital con 20.778 millones Alianza Valores con 11.592 millones Itaú Comisionista de Bolsa con 9.066 millones y Acciones  Valores con 7.904 millones.Las comisionistas que menos percibieron rentabilidad en julio fueron Ualet con pérdidas por 2.243 millones Larraín Vial con 324 millones Scotia Securities con 107 millones Skandia Valores con 127 millones y Global Securities con 320 millones.Para ese mismo periodo se registró un volumen de negociación de acciones en la Bolsa de Valores de Colombia BVC de 164 billones lo cual representó un aumento de 933 frente a junio cuando se transaron cerca de 15 billones. Entre las acciones que más se negociaron estuvieron Ecopetrol con 370.397 millones movidos Preferencial Aval con 289.787 millones Preferencial Bancolombia con 234.402 millones y el título ordinario de Bancolombia con 146.797 millones.Las especies registraron menor flujo de capital fueron Preferencial Cementos Argos con 1.758 millones negociados Terpel con 1.673 millones Promigas con 1.277 millones y ETB Empresa de Telecomunicaciones de Bogotá con 719 millones.Hemos visto una salida de inversionistas extranjeros en lo corrido del año lo cual se debe a factores locales como el retiro de la reforma tributaria del exministro Alberto Carrasquilla la rebaja de la calificación de Colombia y la incertidumbre fiscal. Aunque se aprobó el nuevo proyecto faltarían más cambios estructurales por realizar dijo Omar Suárez gerente de estrategia y renta variable de Casa de Bolsa.Muestra de ello es que entre junio y julio el volumen de compra por parte de foráneos subió 436 de 434.187 millones a 453.158 millones. La venta de acciones de este segmento también aumentó con un alza de 3806 al pasar de 546.776 millones a 754.898 millones.Para Wilson Tovar gerente de Investigaciones Económicas de Acciones  Valores desde el inicio del año el índice Msci Colcap solo ha caído hasta acumular pérdidas de 16 a mediados de mayo para luego recuperarse 7 y volver a caer a inicios de julio. Aun nos falta recuperar los niveles con los que comenzamos.El experto destacó que por ahora persiste un mal comportamiento de la demanda pese a los máximos de estos activos en el mundo. Quizás la rebaja en la calificación deprimió a los inversionistas y la falta de compradores extranjeros no deja mayor confianza dijo.El mercado de renta fija ha sido sumamente volátil debido a las expectativas de los datos de inflación los cuales generaron un aumento de las tasas de interés. Por ahora persiste un mal comportamiento de la demanda pese a los máximos de estos activos en el mundo. Quizás la rebaja en calificación deprimió a los inversionistas.Aun así debido a la pérdida del grado de inversión y la persistente extensión de los contagios se vivió una moderación en el apetito de riesgo factor reflejado en los fondos balanceados los cuales suelen ser una alternativa en la que el dinero se destina a renta fija y renta variable ofreciendo la posibilidad de contar con un portafolio diversificado de acuerdo a un perfil dinámico.En esta canasta la categoría de balanceado moderado presentó el mayor incremento con un crecimiento de 719 seguido por la renta fija corto plazo con un incremento de 605 y la renta fija en entidades públicas con un aumento de 591. Los fondos de renta fija a mediano plazo fueron los que presentaron una mayor variación negativa porcentual al caer 614.Para Tovar las razones para esta volatilidad son claras. En marzo afectó mucho a nuestra renta fija local lo que ocurrió con los Tesoros en Estados Unidos cuando las tasas aumentaron a una gran velocidad y de manera muy fuerte lo que al final terminó golpeando nuestros mercados.Francisco Chávez director de Estrategia de Inversión de Fiduoccidente destacó que en los mercados globales se han visto variaciones muy positivas gracias a que ha sido un año de recuperación económica de la crisis por la cual atravesó el mundo.El experto dijo que dentro del mercado de capitales el accionario es el que mejor comportamiento ha tenido a nivel global especialmente el norteamericano. El mercado de renta fija ha sido sumamente volátil debido a las expectativas de los datos de inflación los cuales generaron un aumento de las tasas de interés exponencial. Las divisas siguen viendo una volatilidad marcada por la devaluación de las economías emergentes agregó.Movimiento del Msci colcapEl índice bursátil Msci Colcap ha se cotiza a 1.32185 puntos luego de caer 011 durante la última jornada. En lo que va del segundo semestre del año ha caído 688 mientras que durante el primer semestre bajó 1216. Si se observa el comportamiento en lo que va de 2021 ha descendido 807.En qué tipo de inversiones enfocan sus operaciones estas firmasLas comisionistas de bolsa se dedican al negocio de asesoramiento de emisión o banca de inversión guía de inyección de capital en el mercado de renta variable administración de Fondos de Inversión Colectiva FIC en todas las categorías Fondos de Capital Privado y gestión de posición propia lo cual incluye TES acciones y divisas en particular el peso colombiano. Adicionalmente ofrecen asesoría de cubrimiento de riesgos con el mercado de derivados y contratos de corresponsalía entre otras tareas.,Alianzas
https://www.bbva.com/es/pe/el-gasto-de-familias-aumento-un-3-9-en-agosto-segun-bbva-research/,El estudio más reciente sobre el Indice Big Data del Consumo que elabora BBVA Research sostiene que el gasto de las familias peruanas ajustado por la inflación aumentó un 39 en agosto tras registrar un estancamiento en julio. Dicho informe destaca el crecimiento de las compras con tarjetas con lo que mantuvo su participación dentro del gasto total 39. En tanto el canal online mostró nuevamente un elevado incremento y consolidó una participación más alta 45.,Macroeconomia
https://www.larepublica.co/redirect/post/3285405,Tras conocerse el dato de inflación de Estados Unidos la cotización del dólar cerró a 3.96977 en promedio lo cual representó una caída de 4188 frente a la Tasa Representativa del Mercado TRM que para la jornada se ubicó en 4.01165.El Índice de Precios al Consumidor IPC subió a 7 en 2021 según datos del Departamento del Trabajo. Teniendo en cuenta que este sería su mayor nivel en casi cuatro décadas se evidencia un escenario de aumento de tasas de interés por parte de la Reserva Federal a partir de marzo lo cual se suma a un retroceso gradual en la compra de bonos por parte de dicha institución.Este acontecimiento ayudó a romper la barrera de 4.000 que se estableció a finales del año pasado y que mostró una devaluación del peso colombiano de 1598 entre enero y diciembre.En lo que va de 2022 la divisa estadounidense ha disminuido 1130 mientras que a lo largo de esta semana ha bajado 7369. Esto lleva a que en los últimos la devaluación sea de 48712.,Macroeconomia
https://www.larepublica.co/redirect/post/3287130,Desde hoy y hasta el 15 de enero de 2023 regirán las nuevas tarifas actualizadas por el Instituto Nacional de Vías Invias. Dicho cambio contempla un aumento de 562 en la tarifa de 34 peajes con base en el Índice de Precios al Consumidor IPC anunciado por el Departamento Administrativo Nacional de Estadística Dane para 2021. Este dinero según la entidad se emplea para financiar las obras de infraestructura vial el mantenimiento y la atención de emergencias entre otras actividades que garantizan la óptima operación de la red vial nacional.De hecho con el recaudo de los peajes durante el 2021 el Invias logró rehabilitar 3.090 km de vías primarias además de construir y mejorar 298 km de nuevas segundas calzadas y 3.065 km de vías terciarias.Según Guillermo Toro Acuña director del instituto se logró concluir y entregar el Cruce de la Cordillera Central la obra de ingeniería más importante del país. Este año la entidad continuará haciendo grandes esfuerzos para lograr nuevas fuentes de financiación que garanticen los recursos para la ejecución de los proyectos. ,Macroeconomia
https://www.larepublica.co/redirect/post/3358191,Koin una fintech brasileña pionera en el método de pago de más rápido crecimiento en el mundo Buy Now Pay Later anunció su alianza con Movii para ingresar al mercado colombiano.Según la compañía el país ofrece condiciones atractivas para su lanzamiento tales como crecimiento muy alto del comercio electrónico pero acceso limitado a medios de pago digitales y crédito. Con 35 millones de usuarios y 60.000 comerciantes la Súper App de Movii es uno de los servicios de pago digital más reconocidos en Colombia.Dos startups que están cambiando la forma de comprar se han unido para ofrecer servicios a los que hasta ahora pocos tenían acceso como el pago en cuotas. Este nuevo Joint Venture hará que los bienes y servicios estén disponibles y sean más asequibles para millones de personas dice Hernando Rubio CEO y cofundador de Movii.La entrada de Koin es la segunda fase de la estrategia de expansión fintech en América Latina cuyo primer país de lanzamiento fuera de Brasil será México a finales del primer semestre de 2022. Desde 2019 la empresa ha transado más de US600 millones en Brasil operando en diferentes industrias como turismo educación electrodomésticos entre otras.Según PayNXT360 el mercado Bnpl en Colombia registró un crecimiento récord de 200 en 2020 y la proyección es que este mercado genere US45 millones en 2028 creciendo 40 anual en los próximos años.La alianza entre Koin y Movii crea importantes posibilidades comerciales para ambos. Para Koin significa ingresar a Colombia de la mano de un socio relevante en el mercado que comparte nuestros ideales en materia de inclusión financiera. Movii por otro lado amplía su base de servicios para sus clientes creando con Koin una solución BNPL para el mercado colombiano dice Nicolás Obejero CEO de Koin.,Alianzas
https://www.bbva.com/es/pe/podcast-cual-es-la-importancia-del-cliente-en-el-mundo-inmobiliario/,Poner al cliente en el centro del negocio no es una tarea sencilla pero es grato ver que cada vez más sectores y empresas se esfuerzan por convertir esta labor en realidad. Entre estos sectores destaca el mundo inmobiliario con empresas dedicadas a ofrecer a sus clientes un servicio de calidad que cumpla con todas sus expectativas. Cómo ha cambiado este servicio y qué beneficios ofrece a los clientes Conoce más en el siguiente podcast.El podcast de BBVA en Perú Sencillo y Efectivo trae este mes de agosto un episodio dedicado a hablar del mundo inmobiliario y de cómo ha diversificado sus servicios para ofrecer a sus clientes una experiencia satisfactoria total. Este sector que anteriormente estaba muy asociado a lo que era el producto en sí la propiedad el precio y la zona de edificación ahora contempla poner al cliente en el centro del negocio y enfocarse en detalles que permiten concentrar un servicio excepcional.Pero para hablar con hechos se tiene que ir a las pruebas y aquí una de las pruebas más contundentes ha sido la reciente premiación Best Place To Live 2022. En esta ceremonia de premiación anual que se desarrolló en el auditorio de BBVA en Perú el pasado 23 de agosto se premió y certificó a las mejores inmobiliarias y desarrolladoras del país que fueron reconocidas por sus propios clientes como las mejores de acuerdo con sus productos y servicios entregados en el último año.InmobiliarioUn cliente satisfecho significa que las cosas se están haciendo bien en las empresas. Llegar a ese punto requiere compromiso esfuerzo para entender las necesidades de los clientes anteponerse a ellas y brindarles las mejores soluciones.Pero qué tipo de servicios ofrece una inmobiliaria para ganar esta certificación Precisamente para responder a esta pregunta y profundizar en los beneficios al cliente el podcast tiene como invitada especial a Tábata Hinojosa Manager de Vivienda Residencial en BBVA Perú y experta en temas inmobiliarios quien será la encargada de compartir todos los detalles.Otro punto importante que se trata en el presente episodio son las alternativas de inmuebles sostenibles que están teniendo una muy buena recepción en el Perú. Además de los beneficios al bolsillo con los financiamientos también se ayuda de manera sostenible al medio ambiente y eso hace que sea una combinación interesante para los clientes.Finalmente el motivo del banco por ofrecer estos detalles a los oyentes es ayudar a que más peruanos cumplan el sueño de la casa propia. La alternativa de financiamiento ya depende de cada uno pero lo importante es que se conozca cómo el sector inmobiliario se está diversificando para poner al cliente en el centro del negocio.Todos los capítulos deSencillo y Efectivose pueden encontrar en las siguientes plataformas iVoox Apple Podcasts Spotify Google Podcast y enbbva.com.,Macroeconomia
https://www.larepublica.co/redirect/post/3412470,Este jueves se conoció que IFC otorgó un préstamo de hasta US200 millones a Bbva en Colombia. El objetivo es promover un sector financiero más verde apoyando al propósito de la Nación de convertirse en carbono neutral para 2050.El paquete de financiamiento de IFC respaldará el programa de préstamos del banco para proyectos climáticamente inteligentes con un enfoque en edificios y construcciones verdes. Además aumentará la financiación para otros proyectos de este tipo en todos los sectores incluidos la agricultura la vivienda y las energías renovables.Según la entidad este es el primer préstamo respaldado por el Programa Acelerador de Mercado para la Construcción Verde del Reino Unido patrocinado por el Departamento de Negocios Energía y Estrategia Industrial del Reino Unido con el propósito de incentivar a los intermediarios financieros a desarrollar nuevos productos de financiación de la construcción verde en Colombia.Desde Bbva estamos comprometidos con ayudar al cumplimiento de las ambiciosas metas ambientales que se ha fijado el país y en este sentido buscamos impulsar de manera permanente la financiación sostenible en el país. Y este crédito que nos ha otorgado el IFC nos permitirá sumar recursos para continuar impulsando el cumplimiento de los objetivos y metas de desarrollo sostenible como es la construcción de ciudades y comunidades sostenibles afirmó Mario Pardo presidente de Bbva en Colombia.IFC también apoya a Bbva Colombia para alinear sus procesos internos de financiamiento verde con la recién lanzada Taxonomía Verde de Colombia lo que convierte a esta colaboración en el primer préstamo verde de IFC en aplicar la taxonomía local.El sistema define qué tipos de proyectos se consideran verdes brindando claridad al creciente número de inversionistas individuales e institucionales interesados en inversiones respetuosas con el medio ambiente.Por su parte Alicia Ferrer líder de Nuevos Negocios para Grupo de Instituciones Financieras FIG de IFC para la Región Andina expresó Una de las prioridades regionales de IFC en América Latina y el Caribe es abordar el cambio climático a través de la expansión de las finanzas verdes. En consonancia el financiamiento de IFC promoverá una mayor sostenibilidad del mercado al respaldar una clase de activos verdes emergentes en el mercado local.,Otra
https://www.bbva.com/es/pe/podcast-que-le-espera-a-la-economia-peruana-en-este-cierre-de-ano-y-el-2023/,Los contextos internacionales y locales continúan remeciendo la economía en el país haciendo que las proyecciones de crecimiento pierdan impulso. En este panorama complejo antes de tomar cualquier decisión económica o financiera es mejor estar informado. Por eso el podcast de Sencillo y Efectivo repasará los puntos clave del último informe económico elaborado por BBVA Perú. El recientemente publicado informe Situación Perú menciona puntos clave para entender la desaceleración de la economía local e internacional. Además comparte las expectativas finales de crecimiento para el presente año así como las proyecciones para el 2023.,Macroeconomia
https://www.larepublica.co/redirect/post/3292732,En el marco de la VIII Cumbre Empresarial de la Alianza del Pacífico En camino hacia la reactivación económica y social el Consejo Empresarial de este organismo Ceap anunció que espera que los cuatro países miembros Colombia México Chile y Perú sigan dando importancia a este mecanismo de integración y piden que esta segunda década de la alianza sea de aceleración de los propósitos y objetivos de integración y desarrollo comunes.El Consejo está conformado por representantes del sector privado que dan recomendaciones a los gobiernos y distintas entidades para construir una agenda de trabajo que facilite los negocios entre Colombia México Chile y Perú.Durante la cumbre se hizo el lanzamiento de la Secretaría Técnica del Ceap y el miembro de este mecanismo y presidente de la Andi Bruce Mac Master señaló que a través de la Alianza se exporta más de US555.000 millones que representan el 59 de las exportaciones de Latinoamérica. Lo cual ya ha dado como resultado que este conjunto de países se posicione como la octava economía a nivel global.El lanzamiento de la Secretaría Técnica se realizó junto al Banco Interamericano de Desarrollo BID. para darle  continuidad a los objetivos y actividades registrar avances y logros de la Alianza de tal forma que sea una forma de recolectar la memoria institucional del bloque teniendo en cuenta que los gobiernos rotan mucho más rápido que el sector privado y queremos aprovechar esa visión de largo plazo explicó el presidente de la Andi.Mac Master también indicó que estando Colombia en la presidencia Pro Témpore del Ceap se priorizaron acciones alrededor de los siguientes puntos inversión comercio integración financiera capital humano e innovación haciendo énfasis en las pasantías estudiantiles y la movilidad.Por ello es que la Ceap le hizo ciertas recomendaciones a los gobiernos para promover la empleabilidad en la región tales como establecer mecanismos migratorios armonizados para practicantes y profesionales en los cuatros países con el fin de impulsar la movilidad y la reciprocidad de acceso a oportunidades y así facilitar el desarrollo de iniciativas que promueven la educación el desarrollo de habilidades para el trabajo la empleabilidad y el intercambio de conocimiento.Por su parte el presidente de Colombia Iván Duque quien también estuvo en el evento dijo que que el mecanismo de articulación representa 27 del comercio mundial y participan el 28 de las exportaciones de servicios de América Latina y el Caribe y además el 98 de los bienes entre estos países están exentos de aranceles.Los 66 acuerdos comerciales vigentes han dado acceso preferencial a más de 5.000 millones de consumidores. Tenemos grandes retos entre nosotros como por ejemplo llegar a nuevos mercados. Hoy ponemos a disposición del Consejo Empresarial nuestra experiencia y ventajas competitivas para que como lo hemos hecho desde 2011 sigamos consolidando la Alianza del Pacífico como un gran polo de desarrollo concluyó el mandatario.,Alianzas
